Time(ms),Resistance(mOhm)
0.0,2.5506583958946405
0.3003003003003003,2.569814209000141
0.6006006006006006,2.4540752052841732
0.9009009009009009,2.489676941263513
1.2012012012012012,2.515512609078288
1.5015015015015014,2.5467550259148797
1.8018018018018018,2.449775522231373
2.1021021021021022,2.562544983985581
2.4024024024024024,2.49747733181636
2.7027027027027026,2.488655413722768
3.003003003003003,2.498017640781931
3.3033033033033035,2.546195567704489
3.6036036036036037,2.4797317896075013
3.903903903903904,2.5573116361660793
4.2042042042042045,2.5832375719063823
4.504504504504505,2.5436351971269904
4.804804804804805,2.4501260253773576
5.105105105105105,2.507484012292022
5.405405405405405,2.5034602227347302
5.7057057057057055,2.4749388961877155
6.006006006006006,2.539675159383393
6.306306306306307,2.5930192616133403
6.606606606606607,2.5108927471504128
6.906906906906907,2.5777752842462243
7.207207207207207,2.6068632593045575
7.5075075075075075,2.5445990749661065
7.807807807807808,2.596607316623031
8.108108108108109,2.5019811374513448
8.408408408408409,2.5256858985200115
8.70870870870871,2.5118985450324702
9.00900900900901,2.55073858717299
9.30930930930931,2.5542934780248463
9.60960960960961,2.4691019197611435
9.90990990990991,2.589122559813545
10.21021021021021,2.5906211105210972
10.51051051051051,2.5261589836578575
10.81081081081081,2.5428885738231926
11.11111111111111,2.5497070378366686
11.411411411411411,2.600541048910679
11.711711711711711,2.5313590797521024
12.012012012012011,2.5901701278737566
12.312312312312313,2.595525717691252
12.612612612612613,2.5284130214952762
12.912912912912914,2.61110138489674
13.213213213213214,2.694939773420902
13.513513513513514,2.5630492705745866
13.813813813813814,2.6045410647776546
14.114114114114114,2.61791066851203
14.414414414414415,2.5920529381009385
14.714714714714715,2.5943370849097667
15.015015015015015,2.609989836299341
15.315315315315315,2.588177796035969
15.615615615615615,2.606611683487659
15.915915915915916,2.5585587802120338
16.216216216216218,2.663840135737947
16.516516516516518,2.5450608809456163
16.816816816816818,2.4951280723483005
17.117117117117118,2.566078096983662
17.41741741741742,2.583742344455034
17.71771771771772,2.622725278578554
18.01801801801802,2.534657826627478
18.31831831831832,2.678199804279107
18.61861861861862,2.6167508708520844
18.91891891891892,2.620320885256852
19.21921921921922,2.4811802379297805
19.51951951951952,2.643249704646635
19.81981981981982,2.5338203658404526
20.12012012012012,2.6895549918099375
20.42042042042042,2.518787432812814
20.72072072072072,2.546735144619874
21.02102102102102,2.604541253489449
21.32132132132132,2.641809472502908
21.62162162162162,2.5934509127684153
21.92192192192192,2.5238098405280467
22.22222222222222,2.5507351782407977
22.52252252252252,2.638579912843318
22.822822822822822,2.5978401338040675
23.123123123123122,2.606605933500524
23.423423423423422,2.6590905003259167
23.723723723723722,2.6342585380997523
24.024024024024023,2.659371491935809
24.324324324324326,2.5746324150064073
24.624624624624627,2.6045007904492796
24.924924924924927,2.6053319703861795
25.225225225225227,2.5880318722250424
25.525525525525527,2.5490705339305246
25.825825825825827,2.6219291581464015
26.126126126126128,2.582938407534533
26.426426426426428,2.5972949842227075
26.726726726726728,2.6696982072867703
27.027027027027028,2.7214854351086117
27.32732732732733,2.6190076399303104
27.62762762762763,2.6065825598060095
27.92792792792793,2.6808491664244887
28.22822822822823,2.619245223822435
28.52852852852853,2.623645691452366
28.82882882882883,2.5500713659667738
29.12912912912913,2.618726334229656
29.42942942942943,2.615150140777921
29.72972972972973,2.504104668875275
30.03003003003003,2.5928958804710733
30.33033033033033,2.600370639705024
30.63063063063063,2.5809214425734677
30.93093093093093,2.5533098057401555
31.23123123123123,2.6384123211930692
31.53153153153153,2.5647810861447535
31.83183183183183,2.6165642767850557
32.132132132132135,2.596033586861008
32.432432432432435,2.577657589450607
32.732732732732735,2.615114730352537
33.033033033033036,2.5027586698054347
33.333333333333336,2.6297667130359823
33.633633633633636,2.6147539966037354
33.933933933933936,2.3779103610239862
34.234234234234236,2.6046859116741667
34.53453453453454,2.6716821155812687
34.83483483483484,2.535314665391087
35.13513513513514,2.5910817051376585
35.43543543543544,2.5877711256401503
35.73573573573574,2.577734512028157
36.03603603603604,2.5679652463446896
36.33633633633634,2.544467370778588
36.63663663663664,2.6445678313450354
36.93693693693694,2.5245604640786787
37.23723723723724,2.581502383368183
37.53753753753754,2.6591341523476495
37.83783783783784,2.55132762926973
38.13813813813814,2.4873700365333873
38.43843843843844,2.57928056590021
38.73873873873874,2.4984747846949587
39.03903903903904,2.5788202161578497
39.33933933933934,2.5646120605811826
39.63963963963964,2.6165538953061014
39.93993993993994,2.658869060097834
40.24024024024024,2.503578333249311
40.54054054054054,2.4657977055570566
40.84084084084084,2.558303831633557
41.14114114114114,2.577790355979276
41.44144144144144,2.5606504766827944
41.74174174174174,2.572815677087701
42.04204204204204,2.5057221380986494
42.34234234234234,2.610023238867909
42.64264264264264,2.557898986693918
42.94294294294294,2.5847763667651193
43.24324324324324,2.5506827820340328
43.54354354354354,2.6467563565031735
43.84384384384384,2.5682480720211736
44.14414414414414,2.5752489345686413
44.44444444444444,2.5566162370184102
44.74474474474474,2.513554142677752
45.04504504504504,2.483001760177457
45.34534534534534,2.582922860094373
45.645645645645644,2.4270295553601082
45.945945945945944,2.460915540100045
46.246246246246244,2.4893204679723238
46.546546546546544,2.531276561435605
46.846846846846844,2.5495858429657328
47.147147147147145,2.46512364121326
47.447447447447445,2.545780498010834
47.747747747747745,2.5750989374697775
48.048048048048045,2.6148437549917016
48.34834834834835,2.504915200259175
48.64864864864865,2.5090507280034995
48.94894894894895,2.3480821147648725
49.24924924924925,2.5651984494591797
49.54954954954955,2.520232765154983
49.84984984984985,2.579481352747311
50.150150150150154,2.4304966884534944
50.450450450450454,2.4565840618623946
50.750750750750754,2.4896131811290765
51.051051051051054,2.53128595455272
51.351351351351354,2.4589283554048755
51.651651651651655,2.473994963407573
51.951951951951955,2.4901874737181693
52.252252252252255,2.4787473595398
52.552552552552555,2.4398450746288876
52.852852852852855,2.4711269117465933
53.153153153153156,2.483909126853467
53.453453453453456,2.438749362722304
53.753753753753756,2.41282415774172
54.054054054054056,2.5826428668028614
54.354354354354356,2.5194454725114763
54.65465465465466,2.578955656040879
54.95495495495496,2.3553510550334043
55.25525525525526,2.42466441927651
55.55555555555556,2.4675858192654347
55.85585585585586,2.5918789866653182
56.15615615615616,2.5281002063357336
56.45645645645646,2.408993698888553
56.75675675675676,2.4266588751976066
57.05705705705706,2.3885319738854096
57.35735735735736,2.5075225074110796
57.65765765765766,2.445441420976209
57.95795795795796,2.3918543752944994
58.25825825825826,2.46761851329748
58.55855855855856,2.4193210303824983
58.85885885885886,2.4883270324022377
59.15915915915916,2.441155164534073
59.45945945945946,2.466292042207314
59.75975975975976,2.423764133197419
60.06006006006006,2.4023753865747537
60.36036036036036,2.424138996428305
60.66066066066066,2.515326512285058
60.96096096096096,2.464625381806438
61.26126126126126,2.5587475861013838
61.56156156156156,2.487594317803566
61.86186186186186,2.381844743016881
62.16216216216216,2.5521131535949633
62.46246246246246,2.4721399437134792
62.76276276276276,2.44929769852888
63.06306306306306,2.448913161893448
63.36336336336336,2.483848926845881
63.66366366366366,2.357262412895566
63.96396396396396,2.387383963584161
64.26426426426427,2.44193434150385
64.56456456456456,2.3529556111617955
64.86486486486487,2.378733100612404
65.16516516516516,2.4204620002943384
65.46546546546547,2.342821291233902
65.76576576576576,2.39049479718461
66.06606606606607,2.3905803471112153
66.36636636636636,2.405482149137598
66.66666666666667,2.413435637654341
66.96696696696696,2.422378911315749
67.26726726726727,2.437371450846576
67.56756756756756,2.3847061272918557
67.86786786786787,2.4503607613005673
68.16816816816817,2.4545446300678617
68.46846846846847,2.3346149214323075
68.76876876876877,2.3955222276524655
69.06906906906907,2.351920014115177
69.36936936936937,2.404791884904879
69.66966966966967,2.458294739544684
69.96996996996997,2.3889602385621016
70.27027027027027,2.4719273387664877
70.57057057057057,2.3741351610757864
70.87087087087087,2.484836809332214
71.17117117117117,2.3248343158833777
71.47147147147147,2.3828395491446184
71.77177177177177,2.4108682931530923
72.07207207207207,2.3410720270122725
72.37237237237237,2.3793986211284808
72.67267267267268,2.4068101652427956
72.97297297297297,2.3167606740154882
73.27327327327328,2.347432678438821
73.57357357357357,2.339779379408994
73.87387387387388,2.428443942714305
74.17417417417417,2.369932790431811
74.47447447447448,2.39013993316603
74.77477477477477,2.4211673811329333
75.07507507507508,2.4166109054477567
75.37537537537537,2.3797873062754764
75.67567567567568,2.4543367474786075
75.97597597597597,2.413403256449947
76.27627627627628,2.3908029836758464
76.57657657657657,2.495199772478762
76.87687687687688,2.3342118833272565
77.17717717717719,2.4507730901083167
77.47747747747748,2.4075790584466943
77.77777777777779,2.264777669028094
78.07807807807808,2.372840316972455
78.37837837837839,2.3198924230515794
78.67867867867868,2.3924251560999665
78.97897897897899,2.513994932409285
79.27927927927928,2.3396521643694115
79.57957957957959,2.4494903547056626
79.87987987987988,2.4365161982166765
80.18018018018019,2.3692400559467215
80.48048048048048,2.493477899871804
80.78078078078079,2.3634106610982992
81.08108108108108,2.400563372470517
81.38138138138139,2.4296988144326144
81.68168168168168,2.431481796282989
81.98198198198199,2.337270953130976
82.28228228228228,2.4591283291849964
82.58258258258259,2.399581921351807
82.88288288288288,2.3926336058216022
83.18318318318319,2.384151088706455
83.48348348348348,2.412802488445741
83.78378378378379,2.446565362257982
84.08408408408408,2.3482623950756696
84.38438438438439,2.357338269670594
84.68468468468468,2.438281118846406
84.98498498498499,2.49520323031989
85.28528528528528,2.480321623489374
85.58558558558559,2.386903518506279
85.88588588588588,2.4593792203863836
86.18618618618619,2.4404539739323123
86.48648648648648,2.497790092852638
86.78678678678679,2.4737224457563
87.08708708708708,2.3933015322802844
87.38738738738739,2.4135016158908558
87.68768768768768,2.427080846282995
87.98798798798799,2.4666779366876836
88.28828828828829,2.5456908427039697
88.58858858858859,2.4806941995084664
88.88888888888889,2.3315211700513827
89.1891891891892,2.4141056024531053
89.48948948948949,2.4994458229886583
89.7897897897898,2.4826400718337807
90.09009009009009,2.4556039429787897
90.3903903903904,2.6546662080451506
90.69069069069069,3.004387505095108
90.990990990991,3.326509866561949
91.29129129129129,3.563902758019812
91.5915915915916,3.773551855089045
91.89189189189189,4.048915256525638
92.1921921921922,4.315829045438052
92.49249249249249,4.587155992200923
92.7927927927928,4.803645367173111
93.09309309309309,5.096249708880289
93.3933933933934,5.380973624739026
93.69369369369369,5.628327949636969
93.993993993994,5.922895639892994
94.29429429429429,6.140000802769057
94.5945945945946,6.3973820079755415
94.89489489489489,6.68226467345516
95.1951951951952,6.937886655859426
95.49549549549549,7.271539418277901
95.7957957957958,7.479653923475303
96.09609609609609,2.50507292514873
96.3963963963964,2.5357027230083378
96.6966966966967,2.501991170271295
96.996996996997,2.5272401365577877
97.2972972972973,2.444576564722009
97.5975975975976,2.489796083360372
97.8978978978979,2.5347533738876704
98.1981981981982,2.4099225527507655
98.4984984984985,2.4879422286182225
98.7987987987988,2.4550697387857117
99.0990990990991,2.4502567004426123
99.3993993993994,2.4994982449178793
99.6996996996997,2.620827796387668
100.0,2.5403393077064274
100.30030030030031,2.4843257591688666
100.6006006006006,2.470116542184633
100.90090090090091,2.471413398842995
101.2012012012012,2.4583742807575897
101.50150150150151,2.5667526171234645
101.8018018018018,2.5348076585045907
102.10210210210211,2.536936226905724
102.4024024024024,2.4944923207996386
102.70270270270271,2.4131352570492393
103.003003003003,2.63394442588608
103.30330330330331,2.5300127188349393
103.6036036036036,2.5146394788140256
103.90390390390391,2.4857083951304655
104.2042042042042,2.5277756661976882
104.50450450450451,2.5682348707160942
104.8048048048048,2.5155917074488734
105.10510510510511,2.4777177798071146
105.4054054054054,2.5906355128854086
105.70570570570571,2.5854992756644184
106.006006006006,2.5258454029032693
106.30630630630631,2.5123417796097702
106.6066066066066,2.582886138199995
106.90690690690691,2.5454909464096316
107.2072072072072,2.517589583788321
107.50750750750751,2.595214212744654
107.8078078078078,2.5207440956403975
108.10810810810811,2.5528710430134733
108.4084084084084,2.52063024405922
108.70870870870871,2.6129295171346225
109.009009009009,2.5751687757333674
109.30930930930931,2.551824563896356
109.6096096096096,2.622622125135424
109.90990990990991,2.5602230881068038
110.2102102102102,2.484665403085541
110.51051051051051,2.558274036781043
110.8108108108108,2.541585939399356
111.11111111111111,2.532478057279882
111.41141141141141,2.604210569272744
111.71171171171171,2.6096956984752415
112.01201201201201,2.5861523148493992
112.31231231231232,2.5312889597121395
112.61261261261261,2.4551052558797393
112.91291291291292,2.4852306301808165
113.21321321321321,2.5411692530676633
113.51351351351352,2.414835255339768
113.81381381381381,2.566206017372522
114.11411411411412,2.48585650382861
114.41441441441441,2.5177333350060613
114.71471471471472,2.5925701655157676
115.01501501501501,2.5590080720027
115.31531531531532,2.6065095583106386
115.61561561561562,2.5961170403350837
115.91591591591592,2.6299007903240015
116.21621621621622,2.607789944772018
116.51651651651652,2.559235383765934
116.81681681681683,2.559006154658907
117.11711711711712,2.569712272928132
117.41741741741743,2.5250685268655646
117.71771771771772,2.623198986018883
118.01801801801803,2.668464687933164
118.31831831831832,2.5268031687857655
118.61861861861863,2.527301269147672
118.91891891891892,2.5647736938982733
119.21921921921923,2.590788935109009
119.51951951951952,2.517614761874378
119.81981981981983,2.6326144373533293
120.12012012012012,2.5166338350588044
120.42042042042043,2.607613691214714
120.72072072072072,2.589959699170048
121.02102102102103,2.58528055319884
121.32132132132132,2.643719934024272
121.62162162162163,2.570487972440375
121.92192192192192,2.640073886509688
122.22222222222223,2.579616081671107
122.52252252252252,2.6883335333075875
122.82282282282283,2.623602640441002
123.12312312312312,2.6118478914494307
123.42342342342343,2.5156080063113726
123.72372372372372,2.5983781369940466
124.02402402402403,2.6316280403424614
124.32432432432432,2.6008360721218193
124.62462462462463,2.6223977920898807
124.92492492492492,2.595120732284427
125.22522522522523,2.600875766642979
125.52552552552552,2.5619429998283962
125.82582582582583,2.5131935790820052
126.12612612612612,2.588587767647864
126.42642642642643,2.5864725045563497
126.72672672672672,2.6696387888764845
127.02702702702703,2.6645825218565498
127.32732732732732,2.5913068949108418
127.62762762762763,2.6130770770839074
127.92792792792793,2.5521656162051265
128.22822822822823,2.562240236897853
128.52852852852854,2.56879297297264
128.82882882882882,2.6217946695463774
129.12912912912913,2.582108068354647
129.42942942942943,2.518867138006529
129.72972972972974,2.5378717901396035
130.03003003003002,2.601139694484519
130.33033033033033,2.5348609586611905
130.63063063063063,2.554427789731641
130.93093093093094,2.5703725546945817
131.23123123123122,2.6068235669242226
131.53153153153153,2.6628188540474675
131.83183183183183,2.4980758982652107
132.13213213213214,2.5851771182237013
132.43243243243242,2.6248018729289035
132.73273273273273,2.5435925793507606
133.03303303303304,2.6328366552643407
133.33333333333334,2.650613907920939
133.63363363363362,2.5610196753048244
133.93393393393393,2.5714815603042727
134.23423423423424,2.56685102622167
134.53453453453454,2.6104724639246144
134.83483483483485,2.657460563612022
135.13513513513513,2.562644623556423
135.43543543543544,2.5743483728868317
135.73573573573574,2.562230450506054
136.03603603603605,2.5576326554433715
136.33633633633633,2.589628490673121
136.63663663663664,2.5675790653921053
136.93693693693695,2.6214715197268634
137.23723723723725,2.545460981735337
137.53753753753753,2.5937123137200424
137.83783783783784,2.548349275434578
138.13813813813815,2.5293399804173915
138.43843843843845,2.5461023884833374
138.73873873873873,2.570147105961913
139.03903903903904,2.5613620987889356
139.33933933933935,2.6188259388721247
139.63963963963965,2.5684557656772213
139.93993993993993,2.558588400075678
140.24024024024024,2.4230882774586995
140.54054054054055,2.5637076226589346
140.84084084084085,2.5689134131140525
141.14114114114113,2.6018019237079426
141.44144144144144,2.4896189898606544
141.74174174174175,2.570794108833684
142.04204204204206,2.6101085780045072
142.34234234234233,2.592960270370248
142.64264264264264,2.5405445823626436
142.94294294294295,2.588041696388429
143.24324324324326,2.5274325901388206
143.54354354354354,2.563051830278842
143.84384384384384,2.5128900195905812
144.14414414414415,2.53308930033347
144.44444444444446,2.6042239562585703
144.74474474474474,2.5013528881693987
145.04504504504504,2.508823662625813
145.34534534534535,2.5008935945177835
145.64564564564566,2.4921763196289497
145.94594594594594,2.4518629351886223
146.24624624624624,2.526722750935159
146.54654654654655,2.5767291077605154
146.84684684684686,2.515185080931229
147.14714714714714,2.404976723249753
147.44744744744744,2.5213540652377238
147.74774774774775,2.3721733383993335
148.04804804804806,2.5559823447090584
148.34834834834834,2.5558021870261673
148.64864864864865,2.4564293825969408
148.94894894894895,2.453484178444393
149.24924924924926,2.5352921656687393
149.54954954954954,2.4803881131218146
149.84984984984985,2.442417380897245
150.15015015015015,2.5069644023302966
150.45045045045046,2.450781849698618
150.75075075075074,2.475516172629138
151.05105105105105,2.476455141875181
151.35135135135135,2.4787159324318226
151.65165165165166,2.473433621465862
151.95195195195194,2.4700260055463423
152.25225225225225,2.4793195898558036
152.55255255255256,2.482418246896084
152.85285285285286,2.568109809715204
153.15315315315314,2.4348478806166716
153.45345345345345,2.4431423327105404
153.75375375375376,2.453947190924139
154.05405405405406,2.387946365578018
154.35435435435437,2.559192104192695
154.65465465465465,2.438512274081675
154.95495495495496,2.557937764735646
155.25525525525526,2.4099887768538513
155.55555555555557,2.513087739133837
155.85585585585585,2.4650183268822476
156.15615615615616,2.423671055135009
156.45645645645646,2.477514354247202
156.75675675675677,2.417710561717664
157.05705705705705,2.514696845064079
157.35735735735736,2.518482502414489
157.65765765765767,2.399743685512537
157.95795795795797,2.4886678618958977
158.25825825825825,2.479168144241291
158.55855855855856,2.4519393520968444
158.85885885885887,2.4722688546413583
159.15915915915917,2.42677188596482
159.45945945945945,2.4471909941224896
159.75975975975976,2.474703401446618
160.06006006006007,2.3880822495760228
160.36036036036037,2.4573261159070094
160.66066066066065,2.4669586091959093
160.96096096096096,2.53207162725027
161.26126126126127,2.4723392130867783
161.56156156156158,2.327045276197694
161.86186186186185,2.4259226814715724
162.16216216216216,2.3977507506431377
162.46246246246247,2.496839143160713
162.76276276276278,2.357257086249197
163.06306306306305,2.326037740042377
163.36336336336336,2.3574506853703734
163.66366366366367,2.398586539052769
163.96396396396398,2.4399450453622995
164.26426426426426,2.4204449361070233
164.56456456456456,2.3997777237878397
164.86486486486487,2.3517761814282783
165.16516516516518,2.5338701512953445
165.46546546546546,2.286977597492149
165.76576576576576,2.3641511759678817
166.06606606606607,2.4227137919837225
166.36636636636638,2.4660848096359294
166.66666666666666,2.4365798754809744
166.96696696696696,2.34777513677097
167.26726726726727,2.3488284403646786
167.56756756756758,2.4588712463453426
167.86786786786786,2.3969864538197774
168.16816816816817,2.422703888931436
168.46846846846847,2.402132669887805
168.76876876876878,2.447038180686896
169.06906906906906,2.381553511776113
169.36936936936937,2.5071155283935207
169.66966966966967,2.4450719267137275
169.96996996996998,2.4644679461007226
170.27027027027026,2.347842305135632
170.57057057057057,2.3632217498467045
170.87087087087087,2.3423673238243543
171.17117117117118,2.4274261111952478
171.47147147147146,2.333148509999512
171.77177177177177,2.424949784939583
172.07207207207207,2.3543284526848667
172.37237237237238,2.440287300976099
172.67267267267266,2.4630957650945065
172.97297297297297,2.3073976882808496
173.27327327327328,2.415158856349955
173.57357357357358,2.4217987274726545
173.8738738738739,2.3378966951949423
174.17417417417417,2.371097283666709
174.47447447447448,2.382982750968846
174.77477477477478,2.3025062447613545
175.0750750750751,2.4146888908528203
175.37537537537537,2.373812028756597
175.67567567567568,2.423565122565365
175.97597597597598,2.3587396461571695
176.2762762762763,2.3788840963512565
176.57657657657657,2.339769847659621
176.87687687687688,2.5035962185965417
177.17717717717719,2.397738857973836
177.4774774774775,2.411227182249626
177.77777777777777,2.4720934526092697
178.07807807807808,2.3681551751955134
178.3783783783784,2.4193823608040415
178.6786786786787,2.4231382879381806
178.97897897897897,2.386295472215329
179.27927927927928,2.447437971783841
179.5795795795796,2.429036628383429
179.8798798798799,2.362476808616359
180.18018018018017,4.411822529538201
180.48048048048048,4.395123860816972
180.7807807807808,4.36632421350733
181.0810810810811,4.339328597837736
181.38138138138137,4.367688006560603
181.68168168168168,4.343051260006135
181.981981981982,4.361936660042887
182.2822822822823,4.443418841134241
182.58258258258257,4.470044111011368
182.88288288288288,4.407023322621867
183.1831831831832,4.402127394485114
183.4834834834835,4.419143461872654
183.78378378378378,4.413003636807514
184.08408408408408,4.348946230675873
184.3843843843844,4.3684668242400155
184.6846846846847,4.459430894370448
184.98498498498498,4.433842596668677
185.28528528528528,4.423087523428174
185.5855855855856,4.450238257577126
185.8858858858859,4.433623138658858
186.18618618618618,4.40175385002275
186.48648648648648,4.352690434493377
186.7867867867868,4.375970579424623
187.0870870870871,4.489159620608848
187.38738738738738,4.447113035710093
187.68768768768768,4.449562253398595
187.987987987988,4.374458989863476
188.2882882882883,4.359173648669179
188.58858858858858,4.345656662308123
188.88888888888889,4.428592828091709
189.1891891891892,4.550005811058215
189.4894894894895,4.48527574025628
189.78978978978978,4.414838059203661
190.0900900900901,4.392319670996261
190.3903903903904,4.388156568162136
190.6906906906907,4.410304681341393
190.99099099099098,4.449520230866968
191.2912912912913,4.416878035339364
191.5915915915916,4.421049841117851
191.8918918918919,4.4113651525589335
192.19219219219218,4.457513044968585
192.4924924924925,4.463120964985937
192.7927927927928,4.500250621342335
193.0930930930931,4.4756569852798584
193.3933933933934,4.477858882714747
193.6936936936937,4.3802997638938574
193.993993993994,4.485538792363489
194.2942942942943,4.49560113497987
194.5945945945946,4.454786103367919
194.8948948948949,4.489111840717556
195.1951951951952,2.4774227711910846
195.4954954954955,2.5403116676889748
195.7957957957958,2.5427510450215913
196.0960960960961,2.3885779245194745
196.3963963963964,2.526021009013937
196.6966966966967,2.4548641457730436
196.996996996997,2.4409424207800283
197.2972972972973,2.434055779198505
197.5975975975976,2.443604072809268
197.8978978978979,2.447614145838718
198.1981981981982,2.4830322377656695
198.4984984984985,2.539113607973239
198.7987987987988,2.585569707231465
199.0990990990991,2.544363052703992
199.3993993993994,2.5207381704773217
199.6996996996997,2.5081969494709506
200.0,2.5128681054965702
200.3003003003003,2.519953678142137
200.60060060060061,2.4541637002864385
200.9009009009009,2.4329302302544273
201.2012012012012,2.5090721429025153
201.5015015015015,2.45168856692359
201.80180180180182,2.485117517253653
202.1021021021021,2.471528578190118
202.4024024024024,2.5078079123394064
202.7027027027027,2.4675559142146306
203.00300300300302,2.5838053625253665
203.3033033033033,2.5690302449615237
203.6036036036036,2.5998260752427607
203.9039039039039,2.4737963323390106
204.20420420420422,2.4935450337113823
204.5045045045045,2.5469444874729077
204.8048048048048,2.4869754909955706
205.1051051051051,2.579714604148603
205.40540540540542,2.450529652845755
205.7057057057057,2.548986439414396
206.006006006006,2.513855832229001
206.3063063063063,2.4728248235381436
206.60660660660662,2.579205175158149
206.9069069069069,2.60675993918292
207.2072072072072,2.4824430454167463
207.5075075075075,2.4503257868100854
207.80780780780782,2.5056382415758796
208.1081081081081,2.5595843733555332
208.4084084084084,2.608582107167387
208.7087087087087,2.476105524069831
209.00900900900902,2.586145589127115
209.3093093093093,2.5350169445870105
209.6096096096096,2.5583483463940073
209.9099099099099,2.5567010602673714
210.21021021021022,2.5766215181639187
210.5105105105105,2.6148333694721013
210.8108108108108,2.6073873222684076
211.11111111111111,2.609671508194069
211.41141141141142,2.5010862292443163
211.71171171171173,2.510777448005304
212.012012012012,2.5174358005835997
212.31231231231232,2.6220216565362184
212.61261261261262,2.6146275936458743
212.91291291291293,2.477098572399041
213.2132132132132,2.612631970000363
213.51351351351352,2.539173797524028
213.81381381381382,2.5758454439574967
